Field Name,Data Type,Position,Length,Target Name,Required,Format,Transformation,Valid Values,Description
LOCATION-CODE,String,1,6,location_code,Yes,,Create this record only for accounts that came in 090 record (i.e. MAS) of ctoatran.txt delta file AND ACTG-SYS-ID (in ctoatran master) NOT EQUAL TO ('CAS' or 'CASW') Hard-code to 100030,100030,Location Code for Account
ACCT-NUM,String,7,18,acct_num,Yes,,Txn Type 605 is created only for manually set up accounts i.e. for accounts for which CCI = 1; AND for accounts present in 090 txn (latest ctoatran delta file) Create just one 605 record per account; If there are more than one Contacts for an account then Create just one 605 record and that is for a Primary Contact. ACCT-NUM = BR + CUS + LN,,Account Number
TRANSACTION-CODE,String,25,3,transaction_code,Yes,,Default to '605',605,Type of Transaction
TRANSACTION-DATE,Date,28,8,transaction_date,Yes,CCYYMMDD,Default to <Batch Date>,<Batch,Date of Transaction
NEW-PORTFOLIO-LOCATION-CODE,String,36,6,new_portfolio_location_code,Yes,,Default to 200000,200000,"If the Account is in a Location that uses Customer Portfolio processing, the ..."
NEW-PORTFOLIO-ID,String,42,18,new_portfolio_id,Yes,,Select CONTACT-ID from contact-account.txt where ACCT-NUM = ILMAST-KEY AND NAME-RELATIONSHIP = 'A' [since we need to create only one Transaction 200 and that's for Primary Account holder],,"If the Account is in a Location that uses Customer Portfolio processing, the ..."
NEW-PORTFOLIO-CONTACT-ID,String,60,24,new_portfolio_contact_id,Yes,,Select CONTACT-ID from contact-account.txt where ACCT-NUM = ILMAST-KEY AND NAME-RELATIONSHIP = 'A' [since we need to create only one Transaction 200 and that's for Primary Account holder],,"If the Account is in a Location that uses Customer Portfolio processing, the ..."
